NUISANCE_PARAMETERS
0.0133984   0.0379884   -0.00657116   0.00941319   0.00218731   0.011368   0.00756696   0.00241658   0.00633524   0.000260996   -0.00525079   -0.00278482   -0.0163772   -0.00224457   -0.00975455   -0.0203096   1   0.0792209   0.0646267   0.0495159   0.0152955   0.00787178   0.00527514   0.00837121   0.0354983   0.0526538   0.000374732   0.00968965   -0.00713359   0.000284912   0.0220404   0.0128306   -0.00183497   -0.00995022   -0.0101717   -0.00521478   -0.0159005   -0.00870131   -0.00923509   0.000706732   -0.0144034   0.0295161   -0.0562049   -0.0118185   -0.0149369   0.0329987   0.00228978   -0.027282   -0.0168981   -0.00699488   0.0993639   0.00729934   0.000776731   -7.43837e-07   0.00119576   -7.03351e-09   -4.54973e-08   -4.23063e-08   -2.15118e-06   2.52105e-06   -0.00356571   -1.45516e-06   0.00673538   -0.00147886   -0.0148235   0.0443178   -0.0486336   0.00320322   0.0227838   0.0417052   1.47495e-08   0.000505335   -0.00524823   -0.00741523   -0.000139918   -0.0358618   -0.0356635   0.00191508   0.00873928   0.00522152   0.00258107   0.00910248   -0.00756325   -0.00225782   -2.44895e-05   0.00096085   -0.00462106   -0.00034246   -0.0010369   0.00174218   -0.0021567   1.04203e-08   0.0181034   0.00104441   0.00135317   -0.00766222   0.000516373   0.0161038   -0.00972589   -0.0117093   -0.00156606   -0.226676   0.00427489   -0.000961256   -0.0347996   0.00714327   0.00134446   -5.19612e-07   -0.000869108   -3.18784e-07   7.97169e-05   -1.64774e-06   -1.67067e-06   -4.54795e-05   0.000119467   0.00141495   -0.00122891   0.000107079   -0.00311849   -2.99614e-06   0.0152361   -0.0051081   0.00380025   0.00137365   0.0145814   -0.00688546   0.0231516   0.00176304   -0.000364577   -0.0065077   -7.58532e-06   -1.47396e-05   1.66422e-05   -0.000474612   0.000470023   0.00132941   0.0027526   8.89381e-09   4.58811e-06   2.01168e-07   -0.000275415   -0.00372723   -0.000198918   0.00212239   -0.00172909   
0.0782921   0.0467507   0.0485123   -0.012852   -0.0412437   -0.0417182   -0.0436405   -0.0474764   -0.0274609   0.0066443   0.0332554   0.0109099   -0.0158878   0.00727334   0.0213087   1   -0.0203096   -0.00218609   0.00236529   0.0165229   0.0144207   0.00619577   0.00900643   0.0242275   0.0452115   0.0506497   -0.00152584   0.00269043   0.0264326   0.0123541   0.0197732   0.00675022   0.00991109   -0.0135462   -0.0129241   -0.00603776   -0.00835021   0.00238581   0.0377441   -0.00255363   -0.0101515   -0.0225404   -0.020427   -0.0373513   -0.0744745   0.0323992   -0.0209896   0.0337064   0.245945   -0.0772072   0.00688421   0.0289694   -0.00436928   -0.00168292   0.00344832   2.90711e-08   -2.28413e-07   -2.00589e-07   3.98892e-07   2.53968e-06   5.96512e-05   -3.71817e-06   0.0104272   0.0018375   -0.00508456   -0.0050511   0.0072366   -6.25723e-05   -0.0543964   0.100919   -2.05811e-07   -0.00301451   0.00198106   0.0223314   0.000105328   0.00843676   0.00829918   0.00860663   0.0495317   0.0317466   0.0207803   0.0566127   -0.0741789   0.00313253   0.000137779   0.00325261   -0.0317275   0.00151865   0.00765338   -0.0216389   0.00722036   2.61088e-07   0.0180609   -0.00172595   0.00388061   0.00808099   -0.00472336   0.0349167   -0.0862026   0.0374783   0.00342514   0.0898149   -0.0140002   0.0153541   0.0661759   -0.023837   -0.0473751   -3.2662e-06   -2.86603e-05   -6.71965e-07   -0.000110113   -1.38927e-06   -1.17188e-06   -0.000101611   -0.000131155   0.000639174   -0.0262899   0.00938013   -0.0021448   -9.40726e-07   -0.00367351   0.0179745   -0.0166365   -0.0225648   0.0480535   0.0059028   0.0273861   0.0093489   -0.00208126   -0.0123772   -1.60713e-05   -3.34559e-05   1.06043e-05   0.000737074   -0.000718472   0.00475241   -0.000859574   2.36973e-08   3.25764e-07   -4.30129e-07   0.000523453   -0.000757462   0.000375196   0.00285834   0.00756962   
-0.0512027   0.0513378   0.0107821   0.0119769   0.0306803   0.0554962   0.0585073   0.0558368   0.0398856   -0.00837236   -0.0593392   -0.0644884   -0.030729   -0.00551612   1   0.0213087   -0.00975455   -0.0124813   -0.00111892   0.00268518   0.000262102   0.0240495   0.0448567   0.0354975   0.00976828   -0.0444533   -0.00201959   0.0143642   0.0816038   -0.0322733   -0.0322957   -0.0371245   -0.0409595   -0.0319281   0.0134858   0.0150136   0.0271297   0.0192099   0.04695   0.00416399   0.00547684   0.00636188   -0.0077138   -0.0245495   -0.0302676   -0.0584781   -0.0163428   -0.0126214   -0.162209   -0.105592   -0.0877504   0.0443378   -0.00122985   -0.0031859   -0.000238651   -5.86167e-09   6.01751e-09   5.78851e-08   4.89874e-06   -7.02893e-06   -0.0001682   6.80229e-06   -0.0169735   0.000732826   -0.00379287   0.0162188   -0.0272037   0.000161147   -0.0747848   -0.0938502   1.18057e-06   0.00619318   -0.0223918   0.044131   -2.35362e-05   0.00826753   0.010228   0.0058859   0.0257098   0.0117018   0.00979872   0.0220572   -0.0226198   -0.0071076   0.000430761   0.000988206   0.01509   -0.000289391   0.00169868   0.015097   -0.00534723   2.79183e-08   0.0114794   -0.0034877   0.013386   -0.0324796   0.00703401   0.026999   -0.0244936   -0.0283221   -0.0611862   0.0212757   -0.019738   0.0492599   -0.00677179   0.0395428   -0.0992866   7.70996e-06   5.22643e-06   1.04491e-06   -0.000209617   2.73567e-06   7.28288e-06   -0.000354652   -0.000237329   -0.000801069   0.054219   0.0182911   0.00233682   9.55584e-07   -0.0622477   -0.0254205   -0.000851517   0.0476316   0.165004   -0.0339248   0.10457   -0.0204939   -0.00146527   0.0145328   5.24852e-06   -0.000100586   -2.4674e-05   0.00292487   -0.00287423   -0.00297887   -0.0630098   9.76001e-07   -4.54341e-06   4.60349e-06   0.000718206   -0.0018986   0.00144016   -0.00407815   -0.0106306   
0.021508   -0.00831981   -0.00600637   -0.000883077   -0.0024679   0.00341431   0.00822546   0.0111968   0.0109108   0.0105732   0.00944565   -0.00212875   -0.00912609   1   -0.00551612   0.00727334   -0.00224457   -0.00482657   -0.00607437   -0.0014166   0.00250854   0.00302232   0.0026067   0.00101138   -0.000526753   -0.00534243   0.00632413   -0.00185707   -0.000408537   -0.00285089   0.00212767   0.00221741   0.00103104   -0.00466289   -0.00564588   -0.00665313   -0.00629564   -0.00339652   0.00279196   -0.000162351   -0.0407479   -0.0245525   0.0180538   -0.0105187   -0.0038064   -0.000827829   0.00359648   0.00637061   0.0147843   -0.0190049   -0.0016577   0.00257372   0.000762189   -1.78776e-05   3.07272e-05   1.77252e-08   1.42281e-08   9.17385e-10   -9.23164e-07   1.82353e-07   -2.76701e-05   1.14854e-06   -0.00184403   2.93202e-05   0.000957192   0.00333415   -0.00405801   2.4454e-05   -0.00528455   5.7663e-05   5.9765e-08   0.00338084   0.00779773   0.00303612   2.58745e-05   -0.00218893   -0.00258032   0.00257758   0.00378293   0.00101298   -0.00292161   0.000478026   -0.000891991   -0.00238273   -4.71702e-06   -0.00131406   0.00546477   -0.000172454   -0.000947301   0.00455397   -0.00813849   3.6471e-08   0.000366786   0.0103387   -0.000478911   -0.00694905   -5.16749e-07   -0.00551199   0.0173224   -0.0433793   -0.00088598   -0.00597664   0.0629442   -0.00079297   -0.0183949   -0.00190084   0.00272466   5.17313e-07   -4.77099e-06   5.42186e-08   0.000664977   6.66281e-07   -9.63634e-08   6.10947e-06   0.000722204   0.000275898   -0.000124973   0.000831566   -0.0065802   2.35467e-07   -0.00265393   -0.00148883   0.00316572   0.00206184   -0.01058   -0.00165317   -0.00976127   0.00244066   -0.000373933   -0.00684379   -1.21618e-06   1.69817e-05   2.19698e-06   1.14586e-05   -7.2141e-06   0.00666493   -0.00800323   -2.59509e-07   4.13999e-07   -5.43675e-07   -0.00134122   0.00117336   -0.000310677   0.000397194   -0.00250661   
-0.127412   -0.0228606   0.0365735   0.00196431   0.0109876   0.0356796   0.0239185   -0.014223   0.0277549   0.0762334   0.115111   0.214241   1   -0.00912609   -0.030729   -0.0158878   -0.0163772   -0.030641   -0.0267461   -0.0248741   -0.016734   -0.00711595   0.00599277   0.0063947   0.0371044   0.0510142   -0.0015604   -0.0591811   0.00980844   -0.0169752   0.0026933   -0.00907831   -0.00911096   -0.0118425   0.00117995   -0.0274825   -0.0298714   -0.0342469   0.0671565   0.00466661   0.0413706   -0.0144972   0.0150031   -0.0246121   0.0113621   -0.0593639   0.0311841   -0.194628   -0.0325203   -0.0680318   -0.0238495   -0.0271941   0.00907801   0.00332213   5.06201e-05   -1.71576e-08   -1.66139e-08   -1.97591e-08   3.31311e-06   -4.86871e-06   0.000304779   9.43605e-06   -0.0249012   0.000490526   0.0298579   0.0492513   0.0267499   -0.000291917   -0.149914   -0.0416694   -1.63645e-07   0.00315709   0.0809491   -0.076211   -0.000136091   -0.00625758   -0.0055191   -0.00385302   0.00121107   -0.00233114   0.00896401   0.00250838   0.131967   -0.00762952   -7.79416e-06   -0.00100371   0.0259057   -0.00234186   0.00576869   0.0223367   -0.00901963   -5.53865e-09   0.00633213   -0.00354172   -0.0124403   -0.0252998   0.00899557   -0.000990957   -0.0326538   -0.0469655   -0.00493741   0.00954599   -0.0166677   -0.0127058   -0.0259441   0.0439293   -0.006639   9.95954e-06   -2.70332e-05   1.32448e-06   -0.000212705   6.24025e-06   5.21444e-06   0.000272948   -0.000262862   0.0019412   0.00265899   -0.0026164   0.00344498   2.24941e-06   -0.00968373   -0.00556645   0.0220298   0.00360257   -0.0217762   -0.0102208   0.0650986   0.0207247   -0.00113028   0.00948801   2.39135e-05   6.52498e-05   8.90583e-07   0.0015173   -0.00150881   -0.00823487   -0.00716978   2.36333e-06   -1.3282e-05   1.00859e-05   -0.000477335   -0.000562453   -7.79023e-05   -0.000707124   -0.0290338   
0.0030101   -0.0045071   0.0441891   0.0350855   0.044863   0.0185344   0.00260766   0.0271215   0.0375071   0.0946597   0.175491   1   0.214241   -0.00212875   -0.0644884   0.0109099   -0.00278482   -0.00791306   -0.00830087   -0.0123738   -0.00928089   0.00475404   0.00626768   0.016465   -0.00223273   0.01286   0.00113392   0.0408969   -0.0243736   0.00504253   -0.0206486   -0.00375765   -0.0154322   -0.00233708   -0.0150962   -0.0044547   0.00735182   0.0140163   0.0155789   -0.000983791   -0.00372762   0.0359091   -0.00217406   -0.033593   0.0142342   -0.00660708   0.0187645   -0.08509   0.0740537   -0.0450975   0.00248219   -0.0292072   0.00298945   0.000400136   -0.00455064   -2.52483e-08   6.14622e-09   7.64022e-09   -1.57696e-06   2.88965e-07   7.1334e-05   -2.55987e-07   0.0221921   -0.0029048   0.019258   0.000649312   -0.0274958   -7.4506e-05   0.154521   -0.0714359   2.05951e-07   0.00174254   -0.062993   -0.00926846   -0.000132834   -0.00581941   -0.00543024   -0.0122684   -0.0188381   -0.0180231   0.013057   -0.0181179   -0.0245679   -0.00972897   -0.000101817   -0.00699087   0.0397405   0.00155543   0.00696859   0.00294593   -0.0022573   -5.75756e-08   0.00279357   0.00118721   0.0064193   -0.0136885   -0.00094903   0.00966914   -0.126729   -0.0109958   -0.0103593   0.00348299   0.0104025   -0.00090865   -0.00941466   -0.00895495   -0.0217752   -5.0666e-07   -1.06953e-05   3.64598e-07   6.45204e-05   -1.56449e-06   -4.27765e-07   -0.000120786   7.81846e-05   0.000528456   0.0102666   -0.0115625   -0.00069418   6.4824e-07   -0.0063845   -0.0183784   0.00435451   0.0111986   -0.120483   -0.00573945   0.0288245   -0.00110599   -0.00154533   0.00434416   1.24473e-05   4.70577e-05   -2.04354e-05   0.000869953   -0.000854156   0.000588192   -0.00978576   -1.96933e-07   1.84471e-06   -3.18168e-07   0.000866067   -3.94182e-05   -0.000418502   -0.00186986   0.015915   
0.138153   -0.0121988   -0.000809515   0.0203118   0.0223488   0.0116411   0.0279604   0.0703982   0.0695087   0.115049   1   0.175491   0.115111   0.00944565   -0.0593392   0.0332554   -0.00525079   0.00766574   -0.00549155   -0.00669045   0.00417047   -0.00289826   0.00771798   0.0190617   0.00499132   -0.00201085   -0.000191946   0.00636032   -0.0407447   0.0016487   -0.0164731   -0.0150643   -0.00377096   0.0153827   0.0129614   0.0372794   0.031663   0.0366074   -0.0454792   -0.00391355   0.00522306   0.0892045   -0.00579586   -0.057171   -0.0462944   -0.0358061   -0.0231678   -0.0336707   0.144008   -0.0141634   0.0114924   0.0364819   -0.00779761   -0.00521021   -0.00137053   -1.0972e-08   -1.71092e-08   3.21398e-09   2.08432e-07   1.05381e-06   3.85646e-06   -7.50779e-06   0.0144869   0.00452977   -0.0179187   -0.0578118   0.00575214   -1.13264e-05   0.0708705   0.0745929   3.39914e-07   -0.00335201   -0.0381942   0.0490753   7.97765e-05   -0.0124916   -0.0117517   0.00300153   0.00717529   0.00938188   -0.00223238   0.0118158   -0.0495233   -0.00233107   -0.000191085   -0.00507105   0.00652095   0.000798941   -0.000125875   -0.0142675   0.0092021   -3.01771e-08   0.00357066   0.0008917   -0.00356474   0.0188891   -0.00608424   -0.00594169   -0.0739121   0.0487057   -0.00953025   0.0135193   -0.000204868   -0.0204625   0.0320591   -0.0357908   0.010418   -6.63476e-06   -7.65824e-06   -4.48228e-07   4.59715e-05   -4.3596e-06   -2.51901e-06   9.18686e-05   8.2964e-05   -6.70721e-06   0.0131223   0.00501351   0.00215923   1.11317e-06   -0.000875462   -0.0304632   -0.00465944   0.0115958   -0.0784068   0.0159601   -0.0197054   -0.0197752   1.89853e-05   0.00326958   -1.43762e-05   -7.78956e-06   -1.57234e-05   -0.000709248   0.000689494   0.00040534   -0.00726114   -5.61004e-07   3.81359e-06   1.91395e-06   -0.000753627   0.000505874   -0.000413127   -0.0024746   0.0127454   
0.0285143   0.0321239   0.0291726   0.0159115   0.0326619   0.0486488   0.0732636   0.0866277   0.107353   1   0.115049   0.0946597   0.0762334   0.0105732   -0.00837236   0.0066443   0.000260996   0.00459918   0.0026861   0.00650212   0.00566108   0.00180737   0.00583403   0.00535603   0.00879012   0.000776232   -0.00182962   -0.0305266   -0.0303505   -0.00495867   -0.00128337   -0.0169143   -0.00968424   0.000434361   0.0188517   0.0328825   0.0207836   0.0231623   -0.0268452   -0.00461149   -0.0124677   0.0484436   0.00303763   -0.0212154   -0.0196882   0.0120422   -0.00663615   -0.00938568   0.0596618   0.0320367   0.0318138   -0.0140318   -0.00172076   -0.00219519   0.00335868   3.66581e-09   5.16913e-09   1.37086e-08   6.24518e-07   1.20382e-08   -2.18113e-05   -1.15806e-06   -0.0196389   0.000778464   -0.0487087   -0.0533825   -0.0270852   2.18787e-05   -0.0432666   0.0704598   1.33742e-07   -0.00235294   -0.0711674   0.0222659   -0.000106993   -0.0133165   -0.0135482   -0.0137151   -0.0212149   -0.0149298   0.0129712   -0.0141899   -0.0174037   0.0109944   -0.000166567   0.0102662   -0.0523898   0.00138815   0.00460192   -0.0119133   0.0103193   4.06911e-08   0.00395179   -0.00287615   -0.0107874   0.0107592   -0.00722354   0.0228805   0.0178684   0.0545875   -0.00134383   0.022029   -0.0180165   -0.026021   0.0232977   -0.0428563   0.0247315   -1.69123e-06   -2.88424e-06   1.14835e-06   -0.000151733   -1.53641e-07   -5.91285e-07   0.000248927   -0.00013819   -0.000556082   0.00256821   -0.00612407   0.00189607   1.77235e-07   -0.0256398   -0.0366935   -0.00902236   -0.00110181   0.0323648   0.0239428   -0.0408346   -0.0152008   -0.00177592   0.00624828   -4.04859e-06   1.68167e-05   3.9303e-07   3.76432e-05   -3.89322e-05   0.0014365   0.00364239   -1.52066e-07   5.63403e-06   -2.86911e-06   0.000800231   0.000246879   -0.000948634   -0.00182787   0.0168487   
0.00870501   0.0276573   0.00452573   0.00408414   0.0289494   0.0771334   0.118139   0.152677   1   0.107353   0.0695087   0.0375071   0.0277549   0.0109108   0.0398856   -0.0274609   0.00633524   0.0185838   0.010985   0.0140182   0.00828946   0.00168284   0.00510097   -0.0038293   0.0036974   0.0129601   -0.00191398   -0.0226493   -0.0159335   -0.00935172   -0.00755907   -0.0132876   -0.0134015   0.00758477   0.0134145   0.0311137   0.0269766   0.0209273   -0.0294671   -0.00581937   0.00197466   0.0483061   -0.0204868   0.00775734   -0.0446462   -0.0307459   -0.0193687   0.0455289   -0.0116946   0.0750898   0.0169714   -0.0216483   -0.00442351   -0.00107244   0.000945822   -6.06825e-09   5.67648e-10   7.72995e-10   2.57132e-06   -1.05682e-06   1.61555e-05   9.9684e-07   -0.000691997   0.000664732   -0.0195992   0.065341   -0.0158712   -4.01038e-06   -0.0218118   0.0660486   -1.6419e-07   -0.00948729   -0.0165887   -0.0334204   -0.000297302   0.0197689   0.0198682   -0.00197132   0.0014372   0.00558365   0.00478689   0.00968099   -0.0485616   0.0106923   -8.6379e-05   0.00808166   -0.0383578   -0.000363631   0.000713192   -0.000350109   0.0106977   1.40132e-08   0.00406418   -0.0031447   -0.00718889   0.00873285   -0.00907652   0.0142038   0.0395997   0.0562321   0.00640746   0.0390638   -0.0190758   -0.0156806   0.0156392   -0.0546491   0.0238855   1.46339e-06   1.46923e-05   1.14606e-06   -0.000224391   1.04009e-06   9.97732e-07   0.000201148   -0.000234292   -0.000690161   -0.00816601   -0.00608496   0.00315132   -1.53534e-07   -0.0423149   -0.023151   -0.00767827   -0.0108222   0.101768   0.027867   -0.0181114   -0.00637217   -0.000825664   0.00455762   -4.62875e-06   3.84314e-05   6.93433e-06   5.20426e-05   -4.49022e-05   0.000152123   0.0181391   9.5027e-07   2.33191e-07   -2.83524e-07   0.00123564   0.000356282   -0.00116225   -0.00234195   0.00987152   
0.0703076   0.0160405   -0.0283348   0.0134432   0.0582128   0.0889197   0.134738   1   0.152677   0.0866277   0.0703982   0.0271215   -0.014223   0.0111968   0.0558368   -0.0474764   0.00241658   0.0317092   0.0215556   0.0116839   0.0169646   -0.00546693   -0.00312269   0.0029718   -0.00276193   0.0206561   -0.00168846   0.0126138   -0.0176875   0.00510086   -0.0231895   -0.00945678   -0.00930681   0.00931718   -0.00382865   0.0227613   0.0432494   0.044257   -0.0412319   -0.00204977   0.0359597   0.0304985   0.00758923   0.0168469   -0.0865947   -0.107199   -0.0379992   0.0588342   -0.0287029   0.0897585   -0.0101214   0.0549622   -0.00312874   -0.000470511   0.00171796   -3.16965e-08   -2.69945e-08   1.46207e-08   1.39899e-06   -1.63263e-07   6.59116e-07   -4.92536e-06   0.0173266   -0.00137874   0.0336326   0.0249052   0.0450943   1.08736e-05   0.0871641   -0.00111273   -2.77397e-07   -0.00424504   0.0182982   0.0173785   0.000221712   0.0257294   0.0270441   0.0141323   0.0318041   0.0327246   -0.0071955   0.0408524   -0.0635836   0.0045368   -5.91483e-05   0.00110653   -0.0190634   -0.000921351   -0.00446959   0.0117034   0.0110415   -5.70963e-08   0.00371501   -0.00200968   0.000728095   0.0083658   -0.00301022   -1.76478e-05   0.0438377   0.0577988   0.00896965   0.0485012   -0.015671   -0.00586251   0.0189512   -0.0195379   0.0110829   -3.81546e-06   1.51572e-05   -4.93e-07   -0.000169275   -3.55687e-06   -4.22379e-07   2.71839e-05   -0.000179046   -0.000538391   -0.0121983   0.0208755   0.0034759   2.6271e-06   -0.0363571   0.0203353   -0.00722994   -0.0134271   0.0845746   0.0269684   0.00367862   -0.00206199   0.000333201   -0.000454617   -1.36917e-05   -4.09949e-05   -1.55851e-05   1.98069e-05   6.95949e-06   -0.000451048   0.0125215   2.84108e-07   -1.2582e-06   2.1782e-06   0.00130362   0.000434686   0.000204759   -0.00238802   0.0108854   
