NUISANCE_PARAMETERS
1.87135e-05   1.02596e-05   -4.44912e-07   -1.6195e-06   -3.41349e-06   -3.66733e-06   -3.76989e-06   -3.31884e-07   -4.79245e-06   -2.48739e-06   6.98925e-06   6.47259e-06   -2.75983e-07   1.67364e-06   7.89561e-06   2.6851e-06   -8.17847e-07   -2.18309e-06   -2.70533e-06   -2.19694e-06   -2.23876e-06   -2.75833e-06   -2.19561e-06   -1.93982e-07   1.19875e-06   1.36184e-06   -9.3985e-07   4.6224e-06   9.89259e-07   1.794e-06   1.58603e-06   4.77831e-06   5.50559e-06   5.59392e-06   3.73587e-06   1.5627e-06   5.51295e-06   -5.8968e-07   -1.73302e-05   6.32196e-07   -1.56124e-05   -1.93036e-05   2.80794e-05   3.55037e-06   -7.34677e-06   -3.35331e-06   -1.67181e-06   2.22645e-06   3.84371e-06   4.81806e-06   2.80092e-06   2.26419e-05   3.67961e-07   -1.97694e-07   4.73625e-07   6.02304e-09   -6.03245e-09   1.20461e-09   -2.71077e-08   1.93224e-06   -6.38506e-09   2.80864e-08   -3.59999e-09   3.30777e-06   -8.82411e-07   -1.14933e-06   5.02567e-07   -4.4573e-07   1.15921e-06   4.06611e-06   -1.73421e-05   -1.23071e-10   -3.4267e-07   3.18002e-08   4.6329e-05   1.16191e-05   1.08274e-05   1.73268e-05   -1.88182e-06   -4.89281e-06   -4.56106e-06   7.29179e-07   -4.29343e-06   6.80084e-06   1.82669e-07   4.31361e-08   5.20381e-07   6.76512e-07   6.83481e-07   -2.56806e-07   -4.14078e-06   1.63219e-06   -6.81634e-11   -8.0822e-07   -1.60144e-06   1.06771e-06   6.35581e-06   9.99156e-07   5.22354e-06   4.0234e-06   8.66918e-06   1.22367e-06   -5.31751e-06   -9.43266e-06   1.78804e-06   -1.32416e-06   5.65737e-06   -8.67399e-07   1.5933e-09   -3.84993e-07   4.84051e-07   -1.5249e-07   3.88638e-07   3.82204e-07   -9.5372e-06   2.6935e-07   -4.00274e-07   -6.3755e-08   4.3866e-06   1.26765e-06   1.93586e-06   1.14805e-06   8.27433e-07   -5.03793e-08   -9.79965e-07   7.4241e-06   2.05839e-06   -4.94054e-06   -1.3802e-06   -1.83564e-07   -4.29e-08   1.93585e-06   2.00578e-06   -1.16414e-06   1.777e-09   1.40635e-07   2.20463e-06   -9.08328e-07   1.17825e-05   1.93363e-06   1.5987e-06   1   6.25045e-07   -2.95199e-07   6.17273e-07   5.29792e-07   8.16901e-07   
4.40757e-05   6.66679e-06   3.4704e-06   4.27891e-06   2.96409e-06   5.29868e-06   4.09946e-06   7.28006e-06   1.08077e-06   2.15021e-06   6.85662e-06   -3.78626e-06   -8.9512e-06   5.045e-07   -6.96146e-07   3.04998e-06   3.48575e-06   -1.21999e-06   -2.92461e-06   -9.07738e-07   1.31493e-06   -6.03568e-06   -8.07969e-06   -3.49558e-06   3.10506e-06   8.52042e-06   -1.66486e-06   -5.30818e-07   -6.32439e-06   -1.42394e-06   -3.80638e-06   -3.77448e-06   6.2487e-06   9.06649e-06   4.91196e-06   7.08859e-06   5.92612e-06   7.53112e-06   -9.23768e-06   1.06019e-06   -5.56062e-06   -1.92843e-05   4.9595e-05   6.10232e-07   -4.61663e-06   -1.00088e-05   -1.39625e-06   -1.50213e-05   1.85085e-05   -1.18338e-06   -7.81394e-06   3.95471e-05   2.91523e-06   5.58779e-07   5.76775e-08   -1.63332e-11   -3.5883e-12   -3.26664e-12   1.92973e-06   1.96512e-06   -3.86901e-07   1.92246e-06   3.87703e-07   1.05421e-06   1.16266e-06   2.71487e-06   2.72393e-06   1.66754e-05   1.15165e-06   1.07096e-06   -1.29714e-05   5.88316e-09   3.58603e-06   1.15495e-05   7.04237e-05   -4.85232e-06   1.08915e-05   3.93835e-06   -2.29724e-06   -3.85315e-06   -2.35754e-06   1.91376e-06   -4.08555e-06   1.37204e-05   8.81072e-08   -2.69917e-08   -3.49296e-07   7.99855e-06   1.5668e-06   5.0814e-07   1.17853e-06   5.09227e-07   5.92593e-09   -2.31291e-06   -2.8485e-06   -9.79959e-07   7.38342e-06   1.69711e-06   4.53919e-06   -1.35677e-05   2.58682e-06   -7.06932e-08   -1.02238e-05   -1.67724e-05   -3.8537e-06   1.34462e-05   9.62726e-06   -7.13582e-07   3.92545e-07   7.76787e-07   1.16682e-06   1.58563e-07   3.94415e-07   3.87432e-07   -1.5467e-08   9.74215e-07   -8.41582e-07   1.90118e-06   1.40706e-05   3.14529e-06   5.82342e-06   4.75432e-07   -3.50334e-06   1.40813e-06   -5.66511e-06   -1.05945e-05   7.25496e-06   -1.37512e-05   7.81899e-07   2.41054e-07   4.26203e-06   5.82902e-06   2.12883e-06   -7.88871e-07   3.94959e-07   1.6214e-06   1.48094e-06   -1.95145e-06   -3.60336e-06   3.83669e-06   1   1.5987e-06   1.12643e-06   -8.25251e-07   1.43189e-06   -1.56488e-06   -1.02342e-06   
7.95415e-05   1.79694e-05   -5.85905e-06   4.38344e-07   -3.65752e-06   -6.07804e-06   -6.16775e-06   6.52171e-06   -9.91477e-07   1.24017e-06   9.7224e-06   -1.83506e-06   -1.59997e-05   2.30931e-07   -3.22152e-06   5.25593e-06   -2.14856e-06   -1.89844e-06   -8.46988e-06   -1.13519e-05   -2.87758e-06   -3.84391e-06   -1.9442e-06   3.02188e-06   -4.81376e-07   -7.17531e-06   2.77892e-07   -2.00014e-06   -1.24037e-05   -1.89712e-06   -1.26666e-05   -1.23361e-05   1.64975e-06   1.88142e-05   1.3251e-05   2.31076e-05   2.20282e-05   1.76947e-05   -2.0382e-05   2.47845e-06   -3.18134e-05   1.47312e-05   2.98634e-05   1.1531e-05   -1.52272e-05   7.48849e-06   -3.16643e-06   -2.20276e-06   3.44563e-05   1.34141e-05   5.10313e-06   1.02382e-05   4.17063e-06   1.36272e-06   6.31518e-06   -3.01545e-08   -3.01621e-08   -6.0309e-09   -1.51068e-07   9.65496e-06   -3.21201e-08   9.48556e-06   3.18458e-08   2.93696e-07   -6.27434e-08   3.72441e-06   3.02674e-06   4.82922e-05   -1.18039e-09   1.58218e-05   -9.01032e-06   -1.9541e-10   -8.5143e-06   1.34342e-05   7.84697e-05   4.14808e-06   7.39362e-06   9.44405e-06   -4.96388e-07   -7.46992e-07   2.31134e-06   1.14748e-07   2.84428e-06   4.13402e-06   1.33171e-06   -2.00063e-07   8.11548e-08   9.29882e-06   1.49846e-06   -8.89492e-07   -2.13558e-06   2.55597e-07   -1.18229e-10   -2.46054e-06   3.8074e-07   -1.64763e-06   1.01202e-05   4.03594e-06   6.51588e-06   -1.94837e-05   8.98185e-07   -4.11429e-07   -1.76773e-05   2.74776e-06   -6.98643e-06   2.22363e-05   2.32275e-05   -3.25554e-06   4.69941e-10   -2.35623e-09   3.86336e-06   3.81766e-06   1.93253e-06   3.11674e-08   -7.86766e-07   1.38407e-08   -1.86124e-06   5.15087e-06   2.52213e-05   5.51234e-06   -2.97373e-07   2.56034e-05   4.26727e-07   2.09231e-06   9.519e-06   7.99381e-06   3.43804e-05   -1.22342e-05   -3.0216e-07   1.6738e-06   1.42714e-05   1.38782e-08   6.23589e-07   -1.97978e-06   1.99311e-09   5.57783e-06   4.13113e-06   6.1644e-07   -2.36286e-05   1   3.83669e-06   1.93363e-06   1.67178e-08   -4.76371e-07   2.78326e-06   -1.61977e-06   -3.36441e-06   
-0.0589985   -0.018924   -0.00865706   -0.0142377   -0.0118547   -0.00347042   0.00383432   0.0119229   0.017051   0.00338841   -0.00787383   -0.00963117   -0.00549925   -0.00804348   -0.0618202   -0.000645138   0.00266242   0.00828338   0.0056806   -0.00224513   0.00201769   0.00899583   0.0096948   -0.0028215   0.00492045   0.0234282   0.00047659   0.0365477   0.0701362   0.00809463   0.00652159   0.00912046   -0.00358219   -0.0182769   -0.0172313   -0.0170574   0.00123191   0.00345137   0.00487577   0.00591062   -0.112584   -0.0325085   -0.0368876   -0.0339942   -0.0305127   -0.0369287   -0.00571112   -0.0972826   -0.0548304   0.0457   0.0158302   0.0208482   -0.00304625   -0.00187468   0.00471468   -3.19137e-08   7.99558e-08   -6.38275e-09   -5.46413e-07   -3.38977e-06   -3.09489e-06   -2.15076e-06   5.55941e-06   -0.00309489   -0.000977838   -0.00595029   0.00877399   -0.0122852   -1.29213e-05   -0.0239914   0.041557   -2.35297e-07   0.011135   -0.00922891   0.0253485   0.000530203   0.0153583   0.0173775   0.00670091   0.00994352   0.0165248   -0.00478912   0.0173147   -0.0357231   0.000737265   0.000403674   7.43307e-05   -0.00142835   -0.000504103   -0.00136162   -4.71781e-05   -0.00793281   -7.79018e-08   0.00519275   0.000393665   0.0157233   -0.0134119   0.00874462   -0.0110028   -0.0101551   -0.0421322   -0.00973009   0.0335841   0.00305569   0.0486723   -0.0231879   0.0514336   -0.0365068   -1.16835e-06   5.84793e-08   1.014e-06   -6.86487e-05   -2.37061e-06   5.26304e-07   -0.000245219   -5.93975e-05   0.000552564   0.00822894   0.0113382   -0.0091774   1.79628e-05   -0.156803   -0.000292507   -0.00967314   0.00877532   0.0164994   0.0452944   -0.184866   -0.00332251   0.000618691   -0.022088   3.55703e-06   0.00052035   4.45232e-05   9.16692e-06   0.000631969   -0.000593947   0.0102435   1   -2.36286e-05   -3.60336e-06   1.17825e-05   -0.00210844   0.000460619   0.00182957   0.00333617   0.000779498   
-0.0214721   0.00591395   0.000893403   0.00637009   0.0042234   0.00198142   0.00240824   -0.00064762   0.000466218   0.00122267   -2.27089e-05   0.000822973   -0.00815506   0.00653243   -0.00300378   0.00465002   0.00139647   -0.0035091   -0.00222448   -0.00866471   -0.011497   -0.0039332   -0.00189312   0.00141336   0.00152199   0.00371258   -0.00786101   0.00831921   0.00794753   0.00785203   0.00444629   0.00527409   0.00549691   0.00817934   0.00587921   0.000393189   -0.00282351   -0.00935312   -0.00072697   0.001601   0.0446762   0.0346432   -0.0317963   0.019816   0.0266326   0.0161251   0.0032791   -0.00861012   -0.0010088   -0.0114659   -0.00242286   -0.0135541   0.00094886   0.0003177   0.00104027   5.94467e-09   -1.38526e-08   1.18894e-09   -8.28347e-06   -5.29212e-06   -2.00006e-06   -5.44436e-06   3.89705e-08   0.00142791   -0.000368713   0.00248658   -0.000703459   0.0026582   -3.38435e-07   0.0106413   -0.0196059   -2.92001e-08   -0.00356387   0.00146317   -0.00962518   6.82531e-07   0.00123273   0.00124476   -0.00238819   -0.00614275   -0.00419882   0.000915252   -0.00583077   0.0143804   0.00227092   4.34769e-05   0.00144398   -0.00356203   3.44943e-05   0.000139832   0.000677062   0.00639007   -5.35803e-08   -0.00179923   -0.0131132   0.00256482   0.0108919   0.00247922   0.00295427   -0.0040729   0.0342367   -0.000473645   -0.00979025   -0.0783899   0.00655505   0.0184745   0.0141341   -0.00942305   -1.99824e-06   -4.44222e-06   1.59144e-06   -0.000818528   -6.54374e-07   -1.12203e-06   -0.000108738   -0.000901036   0.000114382   0.00298097   -0.00358883   0.00809033   5.56914e-06   0.00895614   -0.00214495   -0.00081795   0.00190739   0.00293938   -0.00304989   0.0166035   -0.000946581   0.000144264   0.00709006   -2.70212e-06   0.000530011   -6.67476e-06   -3.086e-06   -0.000377235   0.000378273   1   0.0102435   6.1644e-07   -1.95145e-06   -9.08328e-07   0.00161431   -0.00170952   0.000886503   0.000784795   -0.00146407   
0.0020769   -0.00093532   0.00123601   -0.000113301   -0.00107422   0.000674351   0.00112367   -1.70091e-05   -5.72939e-05   -2.28134e-05   0.000709816   -0.00082417   -0.00148794   -2.11106e-05   -0.00291644   -0.000702177   0.000479999   0.00151625   0.00133886   0.00255233   0.00258443   0.000952005   -0.000227609   -0.00179725   -0.00238635   -0.00453523   9.52877e-05   -0.00163459   -0.00180719   -0.00237141   -0.00285221   -0.00303184   -0.00285853   -0.002502   -0.00358657   -0.00122146   0.00250008   0.00747506   0.00732306   5.97806e-05   0.00112577   -0.00105528   -0.000879474   -0.00156826   -0.000734285   0.00256889   -0.000872458   -0.00157581   0.00224051   0.00701063   -0.00255231   0.00240534   -1.59687e-05   -6.8175e-05   -0.000996598   5.81592e-09   -5.75667e-09   1.16319e-09   -2.87784e-08   3.72086e-06   -7.17087e-08   2.01268e-06   9.86766e-07   -0.000615202   5.19937e-05   0.00128088   0.00131026   0.00050089   5.23913e-07   -0.00332021   0.0114403   -1.43136e-08   0.000112039   0.000283424   0.00315544   2.75252e-05   0.00150552   0.00166868   0.000207567   0.00101608   0.000610756   0.000257495   0.00108495   -0.000959962   -0.00107979   -9.03749e-06   -0.000434992   0.00402518   1.31091e-05   0.000194299   -5.10873e-05   -1.18555e-05   -1.77018e-08   -0.000418337   0.000156361   -0.00053481   -0.00316032   9.38945e-05   -0.000100274   -0.00159883   -8.80829e-05   -0.000459081   -0.00141017   0.000910748   -0.00142618   0.00594793   0.000531894   0.000517044   4.34981e-07   3.15088e-07   9.41338e-07   3.35883e-06   8.54903e-07   5.10064e-07   2.16173e-05   6.77358e-06   -0.000151165   0.000329039   0.000376219   -7.78344e-05   -1.57371e-06   -0.000840389   -1.00968e-05   -8.04911e-05   -0.000181935   -0.00418065   -0.00122304   0.00281738   0.000143614   -5.21217e-05   0.00210344   4.37014e-06   0.000124489   5.51482e-06   7.03178e-07   0.000382038   1   0.000378273   -0.000593947   4.13113e-06   1.48094e-06   2.20463e-06   1.29869e-05   -3.52944e-05   3.43486e-05   -0.000524809   -0.000531747   
-0.00196354   0.00100433   -0.00129515   0.000134341   0.00111929   -0.000707059   -0.00115551   7.16749e-05   6.07273e-05   1.9287e-05   -0.000691791   0.000849851   0.00146836   1.55936e-05   0.00295999   0.000747884   -0.000489468   -0.00153216   -0.00136396   -0.00263823   -0.00264998   -0.000996406   0.000201969   0.00183707   0.00243653   0.00467467   -9.62666e-05   0.00169011   0.00181093   0.00239187   0.00284336   0.00300056   0.00283686   0.00275356   0.00414955   0.00148263   -0.00291651   -0.00808016   -0.00737888   -6.25358e-05   -0.0010841   0.00109279   0.000879665   0.00160594   0.000703303   -0.00260969   0.000826393   0.00165023   -0.00214085   -0.00712792   0.00262188   -0.00227966   2.86299e-05   8.01862e-05   0.00101571   1.22373e-10   -3.05808e-10   2.44747e-11   1.96391e-06   2.1412e-06   6.119e-08   3.8209e-06   5.70799e-07   0.000665377   -4.66901e-05   -0.00130847   -0.00139855   -0.000337068   1.05818e-06   0.00356122   -0.0117417   2.0077e-08   -0.000133011   -0.000164125   -0.00310888   -2.16997e-05   -0.00154888   -0.00166371   -0.000209076   -0.00103478   -0.000617496   -0.000268032   -0.00110173   0.000987447   0.00110578   9.14803e-06   0.000441854   -0.0040068   -1.2835e-05   -0.000203605   5.7178e-05   1.47225e-05   1.15477e-08   0.000419246   -0.000158066   0.000545843   0.00333256   -9.87382e-05   0.000116269   0.00162531   8.54038e-05   0.000465994   0.00142307   -0.000920103   0.00144229   -0.00618905   -0.000559913   -0.000513408   -3.00495e-08   1.08949e-07   1.00587e-06   -1.13348e-06   -4.04307e-08   -1.07609e-07   1.69018e-05   -5.2606e-06   0.000163012   -0.00032777   -0.000382554   6.71416e-05   -3.87255e-07   0.000765181   2.01787e-06   9.06747e-05   0.000195922   0.00432104   0.00129562   -0.00287892   -0.000151848   5.47912e-05   -0.00215871   1.47784e-06   -5.70991e-05   1.04937e-06   -2.98947e-07   1   0.000382038   -0.000377235   0.000631969   5.57783e-06   1.6214e-06   1.40635e-07   -2.85787e-06   3.58916e-05   -3.3668e-05   0.000527575   0.000553815   
4.59403e-06   5.54743e-06   5.26837e-06   4.60934e-06   5.36729e-06   3.69105e-06   -1.67018e-07   -3.18824e-06   -4.15163e-06   -1.11348e-06   -1.25685e-05   -2.02109e-06   -5.16326e-06   8.51421e-07   7.99565e-07   -1.87258e-06   -1.52246e-06   -8.97641e-06   -5.89931e-06   -4.06994e-06   -1.72144e-06   1.77061e-06   1.13003e-06   1.97288e-06   1.97954e-06   -1.16414e-06   -7.32237e-07   1.06063e-06   -1.54719e-06   -2.92557e-06   -5.19648e-06   -2.49104e-06   1.25345e-06   1.28145e-06   2.42921e-06   2.18501e-06   3.7426e-06   2.58537e-06   -2.0771e-06   1.29974e-06   -1.2286e-05   -2.8506e-05   3.6374e-05   -4.43431e-07   1.06017e-05   8.8714e-06   1.21757e-06   -2.03755e-06   -1.1654e-07   6.05477e-06   -3.0708e-06   -1.03908e-05   3.93031e-07   -2.32308e-07   8.55786e-07   -6.03063e-09   6.03879e-09   -1.20613e-09   3.30028e-08   3.34556e-09   -3.79274e-07   -5.81655e-06   3.93083e-07   -7.98165e-07   -1.8736e-06   1.2183e-06   -3.67157e-07   2.44594e-07   3.87084e-07   2.54466e-06   -2.75055e-05   1.20352e-08   -8.02638e-07   -7.46033e-06   2.90489e-05   -6.64888e-07   5.2741e-06   8.69397e-06   -2.42271e-06   -4.00245e-06   -6.15353e-06   2.32727e-06   -4.69765e-06   1.31571e-05   -1.35089e-06   -3.62472e-08   -8.4851e-07   -9.61212e-06   -5.49148e-08   8.21033e-07   3.49519e-06   8.31631e-07   -1.21969e-11   -3.63249e-06   -1.26354e-06   7.85516e-08   -6.93761e-08   2.20114e-06   3.89176e-06   -9.88537e-06   4.42545e-06   2.60622e-07   -1.26724e-05   -7.26561e-06   -7.51327e-07   -2.14374e-06   1.26644e-05   -3.0337e-06   8.15132e-10   -1.15614e-06   1.17002e-06   -4.90369e-07   3.98819e-07   7.20221e-09   -9.79599e-06   -8.74667e-08   -7.02448e-07   -1.37121e-06   1.2808e-05   4.4659e-07   2.58277e-09   -4.33356e-06   -2.79832e-06   -6.35995e-07   -5.02058e-06   8.9815e-07   -1.53985e-05   -1.47512e-05   -5.69329e-07   5.49877e-07   1.83078e-06   1.99275e-06   -2.01053e-06   -3.83305e-07   1   -2.98947e-07   7.03178e-07   -3.086e-06   9.16692e-06   1.99311e-09   3.94959e-07   1.777e-09   7.02635e-07   -1.09545e-06   6.69429e-07   -1.32585e-06   -2.40815e-06   
-8.602e-05   -4.47476e-05   3.49866e-06   -9.53035e-07   6.85995e-06   -2.93154e-06   1.77042e-06   -1.23324e-05   2.74634e-06   -4.76203e-06   -1.08632e-05   5.11498e-06   2.29329e-05   -5.45657e-06   -2.44571e-05   -5.76856e-06   -6.59158e-06   -7.34727e-06   4.23998e-06   4.43592e-06   1.61979e-05   2.37415e-05   9.36185e-06   1.29475e-06   -9.71972e-07   4.73324e-06   1.95395e-06   -1.60159e-05   1.11001e-05   -4.86582e-06   -7.51485e-06   -3.9441e-06   -3.3262e-06   -8.89047e-06   -6.08085e-06   -1.59849e-05   -1.34327e-05   -1.9011e-05   2.51805e-05   -4.61576e-06   2.39855e-05   7.11872e-06   -6.84679e-05   -7.24756e-06   4.93615e-05   4.92684e-05   2.18518e-05   3.49403e-05   -3.43371e-05   -1.79465e-05   -6.66348e-06   -0.000167109   -4.65347e-06   6.27655e-07   -4.78318e-06   3.57905e-11   4.00286e-11   7.15811e-12   -3.85756e-06   -1.96937e-06   4.36279e-09   -3.82072e-06   -3.88089e-07   1.32595e-05   -7.66169e-07   3.27869e-06   -9.68607e-06   3.66062e-05   -7.76915e-07   -8.32787e-06   2.07463e-05   6.63019e-09   -2.10189e-05   2.51513e-05   -0.000239165   -2.14e-06   -4.68421e-06   -1.7269e-05   7.74528e-06   1.70561e-05   1.34895e-05   -3.9341e-06   1.70199e-05   -5.18517e-05   5.63732e-06   2.54121e-08   -5.9471e-06   -2.30081e-05   -6.81218e-07   5.41101e-07   2.28665e-06   2.7212e-06   6.39313e-09   6.92604e-06   3.38415e-06   -1.68604e-06   -1.35096e-05   -7.37172e-06   -1.96496e-05   2.84482e-06   -2.02811e-05   -3.8115e-06   2.39223e-05   1.95709e-05   2.10794e-06   -1.46812e-05   -4.14607e-05   -3.48969e-06   -1.1497e-06   -1.52878e-06   3.83225e-07   4.06861e-07   -7.71075e-07   -7.72725e-07   -2.87687e-05   -1.39015e-07   -2.32139e-06   1.51143e-06   -5.82322e-05   -7.56658e-06   -1.92606e-06   -3.94315e-05   -3.20639e-07   -1.22575e-05   -3.71468e-05   1.54087e-05   -4.81123e-05   -2.99904e-05   2.327e-06   -7.55536e-06   1.11021e-05   -3.85324e-06   2.81832e-05   1   -3.83305e-07   1.04937e-06   5.51482e-06   -6.67476e-06   4.45232e-05   -1.97978e-06   -7.88871e-07   -1.16414e-06   -3.21075e-06   1.11352e-06   -1.71069e-06   -8.19777e-06   -9.90784e-06   
0.00332312   0.00103468   -0.000262957   -0.000204806   -0.000724152   -0.000531124   -9.28764e-05   0.000389526   0.000114095   9.82552e-05   0.000573516   -0.000170957   -0.000444463   -0.000131153   -0.000135709   0.000453838   0.000151606   0.000503123   0.00015583   -9.32164e-05   8.04007e-05   -2.89411e-05   -3.28792e-06   5.56256e-06   -0.000214698   -0.000757193   0.000147364   -0.000239406   -0.000243017   0.000407058   0.000311603   8.88898e-05   0.00032294   0.000276778   0.000533815   0.000707238   0.000253603   -0.000177777   -0.00128571   0.000279143   0.000866705   0.00383022   -0.00300887   -0.000185988   -0.00184007   0.00106717   0.000414231   0.000497168   0.00124557   -0.000242742   0.00105568   0.00221401   0.00015347   4.74938e-05   8.0215e-05   4.22214e-10   -1.64731e-09   8.44429e-11   -9.85172e-06   -9.53409e-06   -4.01136e-06   -1.99328e-05   7.18821e-08   0.000238488   0.000130778   -6.94964e-05   0.000116875   0.00216652   -1.9687e-06   -0.00027793   0.00210763   1.54642e-08   -4.52242e-05   0.00164618   0.00326592   0.000339247   -0.000517891   0.00173457   -9.45643e-05   -0.000220507   -0.000160437   2.83701e-05   -0.000208599   0.000667546   0.000242838   -8.04019e-07   -8.91633e-05   0.0012525   0.000181283   -4.13296e-05   -0.000108012   -0.000168035   -3.94694e-08   -9.94806e-05   0.000245648   -7.52141e-05   0.000719198   0.00010429   0.000405686   -0.000542973   -0.000816046   -2.10251e-05   -0.000301332   0.00145864   -0.00019613   0.000435667   0.000408759   0.000516706   -4.23063e-08   -4.05391e-06   4.0882e-06   8.99879e-06   -1.74926e-06   -1.90853e-06   -4.89931e-05   1.62647e-05   0.000153459   3.53428e-05   0.000558158   -0.000274382   3.61497e-08   -0.00132105   4.0917e-05   0.000212435   0.000261158   -0.000206187   0.00156881   0.000485359   -9.99092e-05   0.00011665   -0.000293991   5.48869e-07   1   2.81832e-05   -2.01053e-06   -5.70991e-05   0.000124489   0.000530011   0.00052035   6.23589e-07   2.12883e-06   2.00578e-06   2.38562e-05   1.78791e-05   0.00032129   6.52476e-05   -3.25858e-05   
9.31077e-05   1.27518e-05   -9.82793e-06   -2.90392e-06   -6.68354e-06   -5.73105e-06   -6.75695e-06   9.21703e-06   -2.38594e-06   7.237e-07   1.17752e-05   -6.17723e-07   -9.75493e-06   1.57945e-06   -2.50272e-06   5.43608e-06   -3.29037e-06   -4.58678e-06   -1.45956e-05   -1.34047e-05   -6.27482e-07   -8.01955e-06   -4.24616e-06   1.77619e-07   9.93242e-07   -2.10354e-06   -1.39807e-06   -3.88098e-06   -1.28096e-05   -1.50208e-05   -1.6227e-05   -2.11971e-05   -6.3974e-06   1.47952e-05   1.90856e-05   1.54588e-05   1.62021e-05   1.4549e-05   -3.31988e-05   3.13622e-06   -1.89451e-05   -1.77766e-05   6.79649e-05   6.0702e-06   -9.72346e-06   -3.944e-05   -5.75185e-06   -1.67604e-05   3.47451e-05   1.89366e-06   1.28616e-05   7.17539e-05   5.45365e-06   1.24107e-06   4.06432e-06   3.01422e-08   -3.01553e-08   6.02845e-09   -1.47392e-07   9.96075e-06   -3.17654e-08   1.42794e-07   1.90174e-06   -2.35803e-08   -1.65681e-06   -1.96155e-06   5.90502e-06   4.3761e-05   1.98834e-06   6.53415e-06   -1.84817e-05   -2.37445e-10   -9.96573e-06   9.55347e-06   9.81416e-05   4.24845e-06   8.22532e-06   1.0394e-05   2.07342e-06   4.32255e-06   5.92102e-06   -1.68056e-06   7.03995e-06   -8.27082e-06   1.54045e-06   9.33396e-08   6.46421e-07   6.53904e-06   1.55574e-06   -1.57393e-06   -1.3077e-06   1.64703e-06   -1.55808e-10   -2.85311e-06   -2.39167e-06   -1.97141e-06   8.94356e-06   4.91536e-06   3.43888e-06   -8.81651e-06   8.18103e-06   -4.89117e-07   -2.27592e-05   -1.35716e-05   -7.80689e-06   2.49816e-05   2.82099e-05   -3.01109e-06   1.5086e-09   -1.87148e-06   3.86395e-06   1.69937e-06   3.83653e-09   -2.82482e-08   -4.75057e-05   1.81594e-06   -1.77095e-06   3.76614e-06   -1.42792e-05   7.80814e-06   8.59661e-09   1.71885e-06   1.43006e-06   1.56784e-06   5.3803e-07   -7.28109e-06   2.041e-05   -6.36136e-06   3.40499e-07   -1.85676e-06   1.08995e-05   1   5.48869e-07   -3.85324e-06   1.99275e-06   1.47784e-06   4.37014e-06   -2.70212e-06   3.55703e-06   1.38782e-08   5.82902e-06   1.93585e-06   3.77911e-07   -8.91531e-07   5.078e-06   -2.92261e-06   1.18095e-06   
0.0598154   0.00452353   -0.00802076   -0.00519997   -0.00498669   -0.013465   -0.0121682   -0.000513561   0.00491088   0.00618092   0.0031905   0.00470211   0.00930896   -0.00670729   0.0147916   -0.0124706   -0.00674317   -0.00686976   -0.0127224   -0.00898144   0.00206131   0.00233179   0.00804924   0.0136834   0.0142629   0.0198179   0.00629773   0.0165129   0.0304745   0.0131617   0.0239649   0.0289934   0.0208506   0.00714876   -0.00768132   -0.0120204   -0.0194863   -0.0204345   -0.046309   -0.00152952   -0.0624906   -0.00587075   0.0416677   -0.00835863   -0.0186743   -0.0249958   -0.000637693   0.00672834   0.00609649   -0.0226282   0.0339835   -0.00876017   -0.000470108   -0.000196155   0.000712346   -1.67574e-08   1.61318e-08   -3.35148e-09   5.42046e-06   1.24649e-05   6.3916e-07   -2.25568e-06   -1.72081e-06   0.00165923   0.000280089   -0.00695122   -0.0071714   0.000442515   -4.79387e-06   0.00536789   -0.021405   -8.60425e-09   0.000250448   0.00552369   -3.81181e-05   -0.000154765   -0.0149526   -0.0151142   0.0016294   0.00090369   0.00207397   -0.00184484   0.00100507   -0.00878334   0.00117999   0.000159397   0.000405703   -0.00336212   -1.22668e-05   -0.0012604   -0.00137523   -0.00649905   1.28347e-07   0.00626217   0.0104649   0.0069499   0.00774829   -0.00265486   -5.40733e-05   0.00870335   -0.0348954   0.00232932   0.020817   0.0626933   0.0213071   -0.0489417   -0.0152158   -0.0115889   -9.14916e-07   -1.91226e-06   2.2661e-06   0.000610631   -1.72887e-07   -1.9272e-06   -0.000178965   0.000714078   0.000848215   -0.00485558   -0.00420808   -0.008172   -2.5482e-06   -0.0237356   0.00335039   -0.00279281   0.00131086   0.0286609   0.0136163   -0.0619478   0.000472044   -0.000560517   1   1.08995e-05   -0.000293991   1.11021e-05   1.83078e-06   -0.00215871   0.00210344   0.00709006   -0.022088   1.42714e-05   4.26203e-06   -4.29e-08   -0.00147998   0.00165818   -0.000507423   0.00463505   0.00312838   
